Reporter Name,Partner Name,Trade Flow,Product Group,Indicator,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Kazakhstan,Ireland,Import,  All Products,Import (US$ Thousand),7804.175,7612.987,15154.859,19980.741,8899.559,10033.3,12587.4,19950.2,15187.3,26689.175,36756.968,46324.075,85977.941,74366.782,65999.721,82637.059,103813.055,124453.3,153976.206,182813.05,180512.299,139230.076,119427.3916,118256.6825,114330.4041,113533.6191,139365.7616
Kazakhstan,Israel,Import,  All Products,Import (US$ Thousand),15325.253,16305.753,7343.949,13203.841,14360.05,15621.6,23649.5,30244.9,35882,42159.715,62290.941,76239.88,133896.2,148470.003,97651.308,96224.732,125906.568,113028.1,116033.571,141878.548,86880.916,66148.365,47726.68607,63216.08524,47710.61113,49628.02236,40683.95757
Kazakhstan,Italy,Import,  All Products,Import (US$ Thousand),30171.162,42267.634,84733.239,83728.101,105061.199,155910,268824.3,218875.4,249660.7,425774.217,678348.723,1429781.091,1129949.885,1239785.343,1915332.561,1580612.206,1144780.147,959222.9,1034870.792,1037528.932,1174452.051,834332.559,945905.2128,1485540.299,1579743.27,937173.4333,786301.6605
Kazakhstan,Jamaica,Import,  All Products,Import (US$ Thousand),1.399,32.299,,3.199,,1.5,20.3,4.1,5.9,15.703,6.477,18.813,31.831,3.496,6.296,12.48,7.637,14.1,16.729,20.106,16.134,12.219,19.83998,23.23013,39.91654,15.40358,26.38408
Kazakhstan,Japan,Import,  All Products,Import (US$ Thousand),8374.37,18064.942,28906.851,69388.001,118166.081,105076.4,141957.9,164612.3,212041.8,398179.489,598585.892,914143.396,1369664.1,979333.495,635111.347,554782.323,645049.75,904849,1078451.222,924772.624,584519.381,552883.509,413947.4507,502048.5645,596482.9824,551945.5675,559853.8017
Kazakhstan,Jordan,Import,  All Products,Import (US$ Thousand),111.596,102.898,53.498,62.698,57.896,106.5,287.3,315.5,442.5,923.141,790.871,520.156,1305.295,860.676,382.709,689.175,1440.541,1010.3,632.819,983.562,791.668,254.799,562.40015,598.11889,645.23889,918.07276,1285.57472
Kazakhstan,Kenya,Import,  All Products,Import (US$ Thousand),,0.799,3.199,11.1,12.296,1,0.8,640.3,4510.6,15898.485,14950.026,19133.222,29978.107,40746.226,37213.044,47128.217,48508.541,57169.2,73566.693,55800.309,44285.643,46883.927,54271.60657,59069.93684,58578.17305,55289.2568,55577.05116
Kazakhstan,Kiribati,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,0.012,11.117,41.824,0.988,,,,0.039,1.747,,,,,,,
Kazakhstan,"Korea, Dem. Rep.",Import,  All Products,Import (US$ Thousand),68.697,278.495,49.896,898.788,585.677,59.4,,,,,1625.005,1135.62,918.473,647.222,1056.299,559.447,,250.3,276.365,5523.55,468.25,165.989,572.14149,119.58536,96.97399,1.0717,
Kazakhstan,"Korea, Rep.",Import,  All Products,Import (US$ Thousand),43196.536,87807.428,129512.389,93572.76,48969.556,83577.2,110576.5,110207.9,114582,247698.402,256120.592,358879.01,625915.273,423221.552,373897.781,527255.731,622484.863,956685.6,1265143.355,1066994.216,607046.516,453126.11,567343.3225,921334.5517,3465280.158,4907485.381,766108.3104
Kazakhstan,Kuwait,Import,  All Products,Import (US$ Thousand),15.199,,6.1,3.199,16.598,,6.5,,,4.345,10.701,,57.282,88.477,178.918,158.937,0.372,,18.432,113.329,23.235,28.116,33.80765,1.40485,516.50738,69.92127,635.87083
Kazakhstan,Kyrgyz Republic,Import,  All Products,Import (US$ Thousand),30946.29,90767.072,63446.41,51098.909,32491.507,30079.1,33455,31802.6,54753.2,91140.738,118586.846,138886.68,175853.747,171167.998,116477.1,165720.339,241961.076,333049.8,351151.017,351174.443,182013.324,200579.516,248446.0627,243613.1741,315687.5569,267582.6846,375776.9979
Kazakhstan,Lao PDR,Import,  All Products,Import (US$ Thousand),,,,,,,26.9,1.9,6.3,2.616,8.088,17.746,20.198,41.217,73.476,22.122,131.237,71.3,136.086,134.791,51.106,57.742,359.65414,595.90981,928.5511,816.92191,1286.46131
Kazakhstan,Latvia,Import,  All Products,Import (US$ Thousand),11604.336,12203.936,31846.329,12716.456,4884.149,5848.5,9258.1,14050.9,13340.8,29332.776,21606.97,32538.856,51713.109,56891.273,43720.714,65866.391,45644.592,54760.5,74178.072,60861.826,40052.519,32773.184,23800.23598,25784.71536,37048.95636,28731.75973,24335.31196
Kazakhstan,Lebanon,Import,  All Products,Import (US$ Thousand),163.098,228,524.995,35.4,129.194,14.5,187.2,3433.5,32.1,2213.678,228.984,691.809,1169.466,992.028,1173.871,1155.27,950.671,918.8,1871.21,1032.877,474.333,422.449,371.2912,226.41173,211.96725,156.91411,266.54704
Kazakhstan,Lesotho,Import,  All Products,Import (US$ Thousand),,,,,,0.1,,,0.1,,0.507,2.26,,,0.428,16.036,8.902,21.3,1.375,1.818,9.398,3.092,23.42459,0.17305,4.24342,9.27768,1.83808
Kazakhstan,Liberia,Import,  All Products,Import (US$ Thousand),,189.598,88.8,222.799,89.599,,,,,39.514,47.515,,1.5,7.497,1.577,15.888,0.693,18.3,,,3.703,,,,,,
Kazakhstan,Libya,Import,  All Products,Import (US$ Thousand),87.6,,,,,121.6,1.5,,,,0.101,0.097,10.392,,0.72,0.284,14.951,,21.311,76.74,,,,,,,1.95785
Kazakhstan,Lithuania,Import,  All Products,Import (US$ Thousand),17536.008,26657.115,21824.632,15379.433,7601.045,9498.6,8129.1,8689.8,12995.2,19572.875,27973.788,44141.505,67593.309,118473.84,107514.989,109223.418,99978.401,133900.4,191041.079,150126.584,220697.726,83441.296,166560.5282,66403.41737,94900.15976,121312.7179,97569.24747
Kazakhstan,Luxembourg,Import,  All Products,Import (US$ Thousand),,,,,319.494,4243.7,18463.5,5941.2,2997.9,5188.603,8130.812,6636.164,9609.896,11921.272,15556.914,10087.177,16756.361,7180.5,9349.334,13367.622,11402.188,18334.431,3787.82959,6304.33391,4769.99099,2421.90107,4036.06458
Kazakhstan,Macao,Import,  All Products,Import (US$ Thousand),,,,,,,,,18.7,3.801,3.916,126.451,186.043,122.511,26.38,50.282,23.645,38.6,67.848,31.881,19.273,5.099,26.64967,6.50675,10.03126,1.88559,3582.44577
Kazakhstan,Madagascar,Import,  All Products,Import (US$ Thousand),,,,1.399,,1.3,1,0.3,2,12.688,1.595,34.64,42.381,70.989,88.795,127.436,186.956,348.6,424.425,491.361,360.858,654.328,435.04613,424.80258,418.2022,346.74134,390.10204
Kazakhstan,Malawi,Import,  All Products,Import (US$ Thousand),,,,,130.5,850.7,251,405.8,541.3,1189.511,1958.705,2826.91,3664.072,3127.365,2630.22,1960.464,1863.334,1276.6,1795.509,3846.569,1218.096,1392.088,1681.80482,682.07316,482.79031,264.07866,530.84074
Kazakhstan,Malaysia,Import,  All Products,Import (US$ Thousand),73.699,2088.894,1136.894,7436.873,3773.776,3834.3,10487,10189.6,33662.2,23336.67,30748.265,67648.1,66148.178,69361.461,69008.237,77148.031,95295.956,106045,122247.018,104712.788,96317.272,82775.977,110249.0349,126147.6727,102832.9042,129737.6172,102191.1509
Kazakhstan,Maldives,Import,  All Products,Import (US$ Thousand),,,,,,,56.3,,,0.108,,,0.408,,0.099,0.236,,0.8,,1.351,6.622,,,,,1.25975,
Kazakhstan,Mali,Import,  All Products,Import (US$ Thousand),,,,,,0.1,0.1,0.2,,,,2,,41.84,,0.12,19.673,334.5,359.762,149.831,0.372,21.237,42.51944,18.86053,71.03758,13.57459,62.58095
Kazakhstan,Malta,Import,  All Products,Import (US$ Thousand),595.895,79.999,76.297,41.597,23.195,498.1,411.9,12.9,6.7,5.392,7.122,754.021,768.809,5135.506,385.969,1090.244,554.857,1345.5,1251.887,1006.293,697.404,139.596,267.86309,333.61568,276.93042,375.51393,358.1383
Kazakhstan,Marshall Islands,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,65.47,,,,12.615,,0.093,,165.429,6.979,0.633,0.277,,2.85973,,,0.19596
Kazakhstan,Mauritania,Import,  All Products,Import (US$ Thousand),,,,52.6,,7.8,,0.9,,6.425,,85.046,30.683,17.145,382.937,200.918,635.91,608.6,329.717,330.462,206.054,,1.36972,9.85655,0.18735,0.08524,
Kazakhstan,Mauritius,Import,  All Products,Import (US$ Thousand),,,,,,0.4,,9.4,,2.839,6.198,13.791,68.179,81.965,147.305,209.815,322.221,555.6,859.907,1081.221,484.878,401.139,349.23947,332.90293,283.76076,281.08784,296.45814
Kazakhstan,Mayotte,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,0.028,,,,,,0.4,,,,,,,,,
Kazakhstan,Mexico,Import,  All Products,Import (US$ Thousand),96.6,307.397,1773.1,2133.192,4098.783,9233.6,4603,9611.4,5196.2,23415.548,28969.636,48185.709,65163.645,81353.265,61296.195,86448.043,64551.158,96378,125419.943,120164.858,71171.523,65351.194,65931.92211,76451.14667,64949.21286,82105.07719,151944.8017
Kazakhstan,"Micronesia, Fed. Sts.",Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,0.269,,,,,,,,2.1,,,,,0.17272,
Kazakhstan,Moldova,Import,  All Products,Import (US$ Thousand),5555.58,8253.382,2555.69,3448.586,3611.491,7128.4,5957,6684.9,9428.2,15984.316,18581.769,19860.499,44374.58,35319.333,27704.129,29468.682,32342.576,40616.1,38260.335,45886.494,60652.149,13703.768,14350.40492,17195.66286,9249.95196,12830.90588,13211.52639
Kazakhstan,Mongolia,Import,  All Products,Import (US$ Thousand),60673.496,30785.299,3445.1,4289.898,632.397,229.6,240.9,807.9,32.3,752.043,425.474,1084.011,690.338,1069.815,1126.457,628.865,1446.403,1846.8,840.754,623.104,1105.465,868.568,2308.38572,2822.96817,1748.49269,1873.88491,2441.47579
Kazakhstan,Montenegro,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,,,,470.695,74.514,,10.394,1977.417,0.118,428.312,1301.1148,4.01742,15.08615,481.95104,166.76215
Kazakhstan,Montserrat,Import,  All Products,Import (US$ Thousand),,,,,0.599,0.9,0.2,,,0.116,,,6.893,0.906,0.044,,,,,,1.707,,,,,1.5639,
Kazakhstan,Morocco,Import,  All Products,Import (US$ Thousand),,,259.9,132.899,328.698,383,360.6,554.5,751.9,1266.863,2463.161,1082.031,3304.432,3488.789,2164.162,5778.372,6567.132,10124.4,13376.652,13440.186,10188.491,7206.891,8278.82154,11956.11669,11986.43364,15025.07517,11644.99014
Kazakhstan,Mozambique,Import,  All Products,Import (US$ Thousand),,,,,,,54.8,368.7,53.4,135.001,454.434,685.43,331.504,514.337,1190.957,1384.309,2333.972,2284.7,2625.524,1333.104,820.492,1307.756,471.81828,94.40865,392.05632,147.80518,471.56371
Kazakhstan,Myanmar,Import,  All Products,Import (US$ Thousand),,,,,8.1,,,,,0.835,84.333,83.02,67.79,20.709,39.796,244.234,995.481,395.4,315.598,316.698,232.85,439.726,1358.19491,2431.03565,3614.91224,3610.84126,4004.69274
Kazakhstan,Namibia,Import,  All Products,Import (US$ Thousand),,,,,,20.1,,0.7,,0.326,,,10.704,8.151,26.882,17.811,47.024,27.6,6.551,25.189,23.041,0.596,15.72204,,2.28992,0.80965,7.42323
Kazakhstan,Nauru,Import,  All Products,Import (US$ Thousand),,,,,1.199,70.9,,,47.8,0.164,,0.145,5.935,,,14.027,74.954,19.8,4.493,124.935,200.148,61.988,0.57501,49.33085,0.03376,,
Kazakhstan,Nepal,Import,  All Products,Import (US$ Thousand),,,,,,,5.2,,,,,1.403,2.168,27.95,135.649,152.322,33.798,130.4,121.161,32.262,17.901,32.994,99.05499,53.68955,17.55645,25.49371,27.92915
Kazakhstan,Netherlands,Import,  All Products,Import (US$ Thousand),29447.283,48965.07,70128.644,91227.785,99229.209,65614.4,85336.5,87492.5,127630.3,179311.85,140504.875,189464.45,375700.61,275828.575,319130.347,301835.677,291478.766,280370,373276.466,308725.39,312209.511,282364.788,281975.6724,307815.5635,237341.4727,240768.9197,227626.1179
Kazakhstan,Netherlands Antilles,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,4.372,15.877,53.275,39.92,,,,,,,,,,,
Kazakhstan,New Caledonia,Import,  All Products,Import (US$ Thousand),,,,,9.499,,,,,,,,,,,2.585,,20.9,0.173,0.59,,,,,0.01696,,3.02543
Kazakhstan,New Zealand,Import,  All Products,Import (US$ Thousand),,2.1,23.999,726.094,465.695,1503.7,1017.4,5680,942.2,3312.206,4656.483,3466.35,3665.122,2496.537,3784.606,1416.315,2547.585,2267.7,6511.942,2119.89,1513.729,6613.384,2972.1681,3259.73779,3983.79581,4634.60716,4461.40913
Kazakhstan,Nicaragua,Import,  All Products,Import (US$ Thousand),,,,,,5.5,3227,1316,2607.3,0.315,3426.084,,6.97,,6.831,5.485,91.713,10,83.299,8.374,18.647,7.929,18.60039,35.45904,36.9551,59.09529,94.10319
Kazakhstan,Niger,Import,  All Products,Import (US$ Thousand),,,,162.8,,,,,,,,,,,,6.824,2.229,,0.1,12.64,,2.439,,1.00972,28.10731,,3.73932
Kazakhstan,Nigeria,Import,  All Products,Import (US$ Thousand),,,,164.299,,771,12.3,223.2,66.4,172.695,16.615,64.226,344.047,778.278,13.111,448.318,33.104,22,48.562,27.152,36.615,18.503,552.8068,50.92724,264.26858,92.51037,83.50718
Kazakhstan,Niue,Import,  All Products,Import (US$ Thousand),,,,,,28.3,3,0.7,,,0.898,,,,,0.609,0.056,4.6,87.493,3.991,0.242,1.287,,0.40094,0.05348,,
Kazakhstan,North Macedonia,Import,  All Products,Import (US$ Thousand),,10.5,441.193,161.497,75.599,303.1,264.4,650.9,335.8,387.541,385.401,1120.778,1104.477,671.914,601.21,1204.676,1037.11,1962.4,1783.133,3224.817,1868.073,3501.362,2561.98174,1122.5105,2113.93428,1955.30926,1529.10692
Kazakhstan,Northern Mariana Islands,Import,  All Products,Import (US$ Thousand),,18.399,,,9.699,14.7,5.1,,,115.346,,,1.278,,,,,,,,,,,0.03204,,,0.2543
Kazakhstan,Norway,Import,  All Products,Import (US$ Thousand),159.6,67.096,460.193,1119.486,5068.977,2652.5,5615.5,4639.9,15772.2,18359.901,26531.835,23275.148,103453.899,695004.128,274923.518,85627.363,54874.421,45716.8,45895.078,49074.401,31545.747,51289.753,46175.44264,44716.96557,82459.46687,84663.13537,78399.80896
Kazakhstan,Occ.Pal.Terr,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,1.672,34.914,31.057,71.972,105.356,99.897,73.1,18.037,4.001,0.936,0.809,80.28734,173.35422,4.38736,23.4416,245.0192
Kazakhstan,Oman,Import,  All Products,Import (US$ Thousand),12,40.8,75,111.199,20.8,2585,1255.9,1702.3,2392,1805.492,3607.063,8106.166,12985.847,15446.656,16831.497,22439.044,13476.652,17077.5,4023.948,211.585,27.738,99.009,105.3834,1431.90148,27.69466,6.13116,370.67992
Kazakhstan,"Other Asia, nes",Import,  All Products,Import (US$ Thousand),671.195,546.194,1708.183,,,7054.6,6345.3,5832.9,9906.6,18385.627,25770.803,38897.457,71298.864,43913.029,,,38048.881,81164,114188.104,65549.542,44274.646,28954.849,50079.68359,43740.08205,53280.86466,80994.91127,61835.27583
Kazakhstan,Pakistan,Import,  All Products,Import (US$ Thousand),1377.481,211.989,323.895,534.29,1549.182,1989.2,1033.8,1228.3,2015.9,2181.135,7232.535,12119.847,11827.997,8953.715,15377.021,16459.357,29586.568,21021.6,40219.454,30730.276,32894.708,22890.745,22881.07819,27133.01414,25136.92336,29423.14514,29202.63939
Kazakhstan,Palau,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,,,,,,,,,,,,,0.00525,,
Kazakhstan,Panama,Import,  All Products,Import (US$ Thousand),632.297,12.1,638.276,224.797,276.395,125.9,0.2,50.3,14.6,10.212,257.034,961.285,1619.258,2529.69,1233.234,689.416,792.391,323.1,484.605,407.191,157.921,8.516,43.6009,173.88723,11.1524,11.45333,3.70565
Kazakhstan,Papua New Guinea,Import,  All Products,Import (US$ Thousand),,,,,78.199,150.4,,,,,3.831,9.752,0.518,0.839,41.259,0.908,0.771,1.3,2.877,1.093,,19.852,0.33636,,0.3525,,
Kazakhstan,Paraguay,Import,  All Products,Import (US$ Thousand),,,,5,0.799,3.6,,,,0.105,0.571,17.125,,20.327,0.008,259.262,2294.038,6742.5,6234.098,5153.6,5965.564,2037.012,1658.34258,5555.20498,1035.34506,207.8071,7.33466
Kazakhstan,Peru,Import,  All Products,Import (US$ Thousand),,6,,3442.5,18050.399,18599.4,25619.4,13224.6,9704.4,31217.897,15614.534,30914.22,6487.928,939.802,1657.741,3090.158,1298.243,1737.3,4940.401,3999.153,3724.171,2266.601,6115.03786,3202.71299,2639.75457,2677.98678,32825.08716
Kazakhstan,Philippines,Import,  All Products,Import (US$ Thousand),,,,264.897,162.593,635,293.9,378.7,588.2,1826.787,1770.511,3269.497,6278.961,6406.867,7377.675,8496.26,12792.107,17606.5,19870.283,17995.544,10483.174,9888.104,13898.36841,15769.63812,14643.79596,14116.23932,11144.75074
Kazakhstan,Pitcairn,Import,  All Products,Import (US$ Thousand),,,232.1,,,4.1,,,,,,,,,,,0.071,,3.099,,,,,,,,
Kazakhstan,Poland,Import,  All Products,Import (US$ Thousand),19808.906,41858.526,40868.009,45564.256,62603.634,58611.4,61349.9,74655.4,117159.9,169750.791,197124.66,303403.372,396988.852,426415.441,421581.087,376613.272,391279.708,470374.9,507910.298,429327.783,340546.038,254317.024,327355.7303,283521.4,341105.2558,310377.3007,371299.1085
Kazakhstan,Portugal,Import,  All Products,Import (US$ Thousand),141.199,772.382,127.89,406.19,195.285,359.1,810.4,283.8,743,2260.396,3652.141,13183.193,8893.843,9404.044,6739.955,9944.632,11672.785,16024.5,19131.021,20788.616,15833.646,14682.257,18123.4218,17654.0629,16487.24684,18923.506,19929.87842
Kazakhstan,Qatar,Import,  All Products,Import (US$ Thousand),,253.899,6.699,4.6,35.598,116.5,4.4,,39.7,8.061,0.288,606.172,734.79,312.328,255.26,406.982,493.479,842.5,696.763,297.024,440.909,99.773,6.50996,234.15067,97.1549,2799.06159,418.59918
Kazakhstan,Romania,Import,  All Products,Import (US$ Thousand),2341.181,5391.486,2880.589,9227.38,8674.18,11910.9,16147,41547.4,22875.9,37334.057,74562.706,82173.595,70845.147,96660.787,37870.182,122365.531,218472.543,63525.5,89998.227,119346.596,76683.799,78492.266,66750.80839,177408.8871,96547.07752,73833.2735,48414.85039
Kazakhstan,Russian Federation,Import,  All Products,Import (US$ Thousand),1898625.511,2322730.692,1967846.302,1703446.027,1345326.697,2338757.4,2751921.2,2547025.8,3277753.4,4807771.957,6581786.028,9064093.643,11573772.02,13753819.56,8896564.567,5475744.712,16269065.8,17110459.44,17971764.47,13807686.03,10529281.49,9129774.077,11732995.68,13237470.86,14312092.75,13768209.03,17605497.98
Kazakhstan,Rwanda,Import,  All Products,Import (US$ Thousand),26.098,6.1,81.399,233.696,81.497,1563.9,361.2,4830.7,,595.475,5024.626,428.406,,15804.771,6821.257,0.401,,13891.1,41102.536,5854.218,7088.399,2705.967,2631.36013,8557.06093,780.17279,1.04545,136.63696
Kazakhstan,Saint Barthélemy,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,,,,,,,,,,,,4.67492,16.89229,7.83446,3.2964
Kazakhstan,Saint Helena,Import,  All Products,Import (US$ Thousand),32.1,103.798,,,38.696,78.3,171.9,1.3,0.3,,,,,,6.298,0.113,4.644,1.6,,0.001,,0.746,,0.34327,,,
Kazakhstan,Saint Pierre and Miquelon,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,,,,0.182,,,,,,,,,,,
Kazakhstan,Samoa,Import,  All Products,Import (US$ Thousand),98.8,0.699,,,,,,,,,,,,,,0.51,,,,,,,,,0.12083,0.37767,
Kazakhstan,San Marino,Import,  All Products,Import (US$ Thousand),,,,,,,,,0.1,296.158,1050.661,335.749,200.955,475.22,627.118,608.831,246.183,1177.7,1732.323,1852.777,1697.355,1000.406,1068.68387,1507.7848,974.26381,1314.58406,488.50561
Kazakhstan,Sao Tome and Principe,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,,,,,,,64.445,2.214,,,,0.07637,,4.63411,
Kazakhstan,Saudi Arabia,Import,  All Products,Import (US$ Thousand),187.184,245.593,606.994,2780.78,188.584,93.5,2357.8,1744.3,802.9,435.664,1524.852,1647.822,2314.019,2656.071,2767.911,3612.923,9638.645,17450.3,26867.274,11825.03,10917.47,5040.435,7391.25292,11381.09774,5544.01972,2748.96202,3169.19369
Kazakhstan,Senegal,Import,  All Products,Import (US$ Thousand),,,,,,,,5,0.7,3.009,,0.046,0.87,2.209,10.47,1.816,50.784,13,3.951,36.786,6.579,0.154,20.83221,3.58146,47.21427,0.19171,10.76449
Kazakhstan,"Serbia, FR(Serbia/Montenegro)",Import,  All Products,Import (US$ Thousand),1920.398,2379.194,2074.593,1773.395,404.297,452.9,1028.3,2425.3,985.1,1552.56,3779.863,9615.964,17927.286,19961.644,17219.981,8031.511,10597.851,18348.5,18562.731,19748.056,28434.509,25142.356,41514.64551,25060.06025,17934.68442,13933.21592,19151.73796
Kazakhstan,Seychelles,Import,  All Products,Import (US$ Thousand),,,,,,2.2,13.2,16.5,5.6,36.594,12.196,93.551,26.338,604.576,200.525,535.153,125.996,188.1,233.413,149.859,158.611,82.733,15.59028,1.17813,7.13242,2.13528,19.16429
Kazakhstan,Sierra Leone,Import,  All Products,Import (US$ Thousand),,2.899,44.399,,29.696,282.2,276.9,64,0.1,,,,2429.152,6.597,10.592,105.5,419.908,70.2,52.454,37.275,10.527,6.792,15.34777,27.63149,10889.93102,3652.001,29.20839
Kazakhstan,Singapore,Import,  All Products,Import (US$ Thousand),13044.767,6435.072,4671.777,2290.372,1426.369,2459.1,6315,8334.9,12662.2,18140.987,34200.113,60573.425,38806.356,45172.903,50874.416,63605.599,46547.209,84463.1,295962.075,91114.159,66290.614,37194.069,37258.25696,39796.52125,44548.59884,35388.70694,46867.06132
Kazakhstan,Slovak Republic,Import,  All Products,Import (US$ Thousand),7031.257,10510.949,10095.021,27894.547,13209.561,16150.5,20554.3,17522.3,21713.2,23671.491,30506.963,40604.799,60091.538,72069.306,49280.827,53070.038,59536.196,57938.9,109318.07,146191.208,67201.939,29706.26,38455.76191,53361.49108,41394.01324,67661.81139,82763.64668
Kazakhstan,Slovenia,Import,  All Products,Import (US$ Thousand),10.3,1085.29,3992.085,3095.884,3083.384,6922.5,8457.2,11404.1,21634.5,35473.715,52961.091,68145.551,72613.313,68769.872,67206.747,64368.866,57372.605,100247.1,119875.223,95341.192,74883.501,75340.971,86216.21715,65275.65524,94009.32279,69374.04765,62806.65963
Kazakhstan,Solomon Islands,Import,  All Products,Import (US$ Thousand),,,8,,,,,,4.7,,,,,,,,,4.5,0.049,,,,,,,,
Kazakhstan,Somalia,Import,  All Products,Import (US$ Thousand),,,,,,6.4,9.3,,3.1,,,0.162,1.755,3.547,,,5.186,63.7,6.153,22.3,12.538,3.235,124.25328,,,,150.6335
Kazakhstan,South Africa,Import,  All Products,Import (US$ Thousand),636.699,212.996,1393.699,398.284,12296.89,16585.4,7451.7,2224.6,3076,7262.546,8340.856,16881.753,32459.959,29462.325,27049.237,16398.907,30292.513,24053.1,15886.033,31545.112,18756.78,32863.203,32652.88575,21882.93555,30026.9745,64979.7547,49625.94096
Kazakhstan,South Sudan,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,,,,,,,,,,,,,,1.35793,
Kazakhstan,Spain,Import,  All Products,Import (US$ Thousand),6312.597,3822.186,7776.467,10722.446,9609.745,8898.2,13081.6,28572.9,72088.6,65084.71,75627.289,80372.249,130373.094,158427.111,120504.84,100322.279,149546.068,228234.4,507353.157,378587.648,219987.373,355391.167,254334.6514,179051.0983,192859.2841,190674.5299,195003.5437
Kazakhstan,Sri Lanka,Import,  All Products,Import (US$ Thousand),123.5,212.6,466.199,,4691.899,3514.2,3011.6,2989.4,2743.6,3262.169,4068.212,4719.765,5272.27,7178.135,5258.316,8023.36,7168.41,8921.2,8188.867,7128.554,6218.365,4861.844,5671.03609,5419.95216,5104.94623,4810.49075,5471.52579
Kazakhstan,St. Kitts and Nevis,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,,,,,,1.9,,,2.66,,0.00993,0.09002,,,0.07571
Kazakhstan,St. Lucia,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,,,0.055,0.222,4.171,6.8,15,12.249,2.104,,,,6.82613,0.131,
Kazakhstan,St. Vincent and the Grenadines,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,1.33,,,5.617,24000,0.177,,,,,,1.76364,0.0357,,,
Kazakhstan,Sudan,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,,,,,,1332.3,911.831,203.921,13.105,,,0.91628,,,
Kazakhstan,Suriname,Import,  All Products,Import (US$ Thousand),,,,19.399,,,1.8,,,,,4.795,2.429,6.248,3.305,0.029,2.242,0.1,79.89,0.18,,0.077,0.18741,0.04039,4.91806,0.21785,3.49157
Kazakhstan,Sweden,Import,  All Products,Import (US$ Thousand),16520.971,11004.448,13406.711,15601.591,24106.615,25803.8,42964.1,54502.4,139048.4,166563.158,261416.144,298069.439,311104.222,301642.905,262236.802,207884.408,310853.356,257476,222776.675,216428.413,107492.251,165467.412,123496.8282,142837.5354,148759.4078,158410.9216,172357.6014
Kazakhstan,Switzerland,Import,  All Products,Import (US$ Thousand),56032.911,46585.503,53500.991,66925.984,41582.898,54488.9,60857.1,60538,62131.5,107243.583,201231.09,97298.23,248465.538,164611.23,156187.72,180234.937,146350.078,216216.5,192429.772,182726.971,129478.518,110046.449,137938.4897,177501.6823,136538.2922,191325.7437,219396.3141
Kazakhstan,Syrian Arab Republic,Import,  All Products,Import (US$ Thousand),6.899,2.5,174.792,57.798,131.593,121,62.1,70.3,204.7,296.639,418.805,820.745,1246.092,1122.781,1030.603,1719.532,2580.481,2257,506.141,14.467,4.935,65.909,257.55315,7.67509,3.14578,58.17284,7.5707
Kazakhstan,Tajikistan,Import,  All Products,Import (US$ Thousand),12135.267,17509.374,6319.689,3581.582,2959.185,4367,2254.1,2993.3,7255.1,3478.007,16951.316,27714.135,25005.595,8646.082,14792.419,16615.142,47809.701,68240.5,72636.928,180945.261,164877.405,218423.666,323077.1809,317925.3897,109749.2232,98135.20674,363522.7611
Kazakhstan,Tanzania,Import,  All Products,Import (US$ Thousand),,,,,,87.9,54.5,0.4,,254.765,551.098,2051.023,2326.858,1872.272,1565.742,1613.888,2732.946,3049.8,6902.079,3411.848,1831.384,2534.255,2310.54006,662.65547,950.97135,745.87136,777.92829
Kazakhstan,Thailand,Import,  All Products,Import (US$ Thousand),298.289,5480.797,78.299,641.776,2392.379,2156.6,1726.7,3707.5,14515.6,16711.532,22448.744,67298.391,94042.988,101676.671,97579.547,72030.571,97593.11,130387.5,163315.399,139508.696,73261.903,66307.224,92140.8872,104084.2056,136502.7665,91393.75482,126520.642
Kazakhstan,Togo,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,,,,,,,,,0.964,,,,,,
Kazakhstan,Tokelau,Import,  All Products,Import (US$ Thousand),,,,,,,,,0.1,,,,5.633,,,,,2.2,1.249,0.319,,,3.00315,127.54251,0.02248,,6.70887
Kazakhstan,Trinidad and Tobago,Import,  All Products,Import (US$ Thousand),,,,22.5,14.1,0.1,,,1.8,,,23.392,20.651,502.853,0.3,12.153,,,11.315,16.373,75.415,22.285,191.70797,37.72129,24.60547,23.13224,30.94433
